@RELATION polyps

@ATTRIBUTE FILE_ID NUMERIC
@ATTRIBUTE C1ENERGYMEAN REAL
@ATTRIBUTE C1ENERGYVARIANCE REAL
@ATTRIBUTE C2ENERGYMEAN REAL
@ATTRIBUTE C2ENERGYVARIANCE REAL
@ATTRIBUTE C3ENERGYMEAN REAL
@ATTRIBUTE C3ENERGYVARIANCE REAL
@ATTRIBUTE C1ENTROPYMEAN REAL
@ATTRIBUTE C1ENTROPYVARIANCE REAL
@ATTRIBUTE C2ENTROPYMEAN REAL
@ATTRIBUTE C2ENTROPYVARIANCE REAL
@ATTRIBUTE C3ENTROPYMEAN REAL
@ATTRIBUTE C3ENTROPYVARIANCE REAL
@ATTRIBUTE C1CORRELATIONMEAN REAL
@ATTRIBUTE C1CORRELATIONVARIANCE REAL
@ATTRIBUTE C2CORRELATIONMEAN REAL
@ATTRIBUTE C2CORRELATIONVARIANCE REAL
@ATTRIBUTE C3CORRELATIONMEAN REAL
@ATTRIBUTE C3CORRELATIONVARIANCE REAL
@ATTRIBUTE C1DIFFERENCEMOMENTMEAN REAL
@ATTRIBUTE C1DIFFERENCEMOMENTVARIANCE REAL
@ATTRIBUTE C2DIFFERENCEMOMENTMEAN REAL
@ATTRIBUTE C2DIFFERENCEMOMENTVARIANCE REAL
@ATTRIBUTE C3DIFFERENCEMOMENTMEAN REAL
@ATTRIBUTE C3DIFFERENCEMOMENTVARIANCE REAL
@ATTRIBUTE C1INERTIAMEAN REAL
@ATTRIBUTE C1INERTIAVARIANCE REAL
@ATTRIBUTE C2INERTIAMEAN REAL
@ATTRIBUTE C2INERTIAVARIANCE REAL
@ATTRIBUTE C3INERTIAMEAN REAL
@ATTRIBUTE C3INERTIAVARIANCE REAL
@ATTRIBUTE C1CLUSTERSHADEMEAN REAL
@ATTRIBUTE C1CLUSTERSHADEVARIANCE REAL
@ATTRIBUTE C2CLUSTERSHADEMEAN REAL
@ATTRIBUTE C2CLUSTERSHADEVARIANCE REAL
@ATTRIBUTE C3CLUSTERSHADEMEAN REAL
@ATTRIBUTE C3CLUSTERSHADEVARIANCE REAL
@ATTRIBUTE C1CLUSTERPROMINENCEMEAN REAL
@ATTRIBUTE C1CLUSTERPROMINENCEVARIANCE REAL
@ATTRIBUTE C2CLUSTERPROMINENCEMEAN REAL
@ATTRIBUTE C2CLUSTERPROMINENCEVARIANCE REAL
@ATTRIBUTE C3CLUSTERPROMINENCEMEAN REAL
@ATTRIBUTE C3CLUSTERPROMINENCEVARIANCE REAL
@ATTRIBUTE C1HARALICKCORRELATIONMEAN REAL
@ATTRIBUTE C1HARALICKCORRELATIONVARIANCE REAL
@ATTRIBUTE C2HARALICKCORRELATIONMEAN REAL
@ATTRIBUTE C2HARALICKCORRELATIONVARIANCE REAL
@ATTRIBUTE C3HARALICKCORRELATIONMEAN REAL
@ATTRIBUTE C3HARALICKCORRELATIONVARIANCE REAL
@ATTRIBUTE CLASS {0,1}

@DATA
128,0.01919,0.00000,0.02057,0.00000,0.02289,0.00000,6.16699,0.00156,6.07829,0.00090,5.96762,0.00080,-0.00288,0.00008,-0.00273,0.00008,-0.00274,0.00008,0.33367,0.00087,0.34606,0.00103,0.36007,0.00089,65.66880,267.25771,65.88391,268.64204,64.26053,252.83129,589.53762,1137.94766,616.10275,1123.85024,546.48128,1211.01004,327273.82236,25709768196.73047,341182.10313,27174036802.70020,328470.11006,24525627536.51030,29077063.14383,184905024.05318,28382726.32069,180416271.72602,25789240.57445,170352763.76570,1
129,0.03106,0.00000,0.03154,0.00000,0.03317,0.00000,5.56093,0.00172,5.49867,0.00033,5.42127,0.00051,-0.00159,0.00011,-0.00135,0.00010,-0.00064,0.00009,0.38905,0.00123,0.39730,0.00133,0.40596,0.00134,58.79351,235.42394,59.56421,241.61531,60.61290,251.39698,1733.47683,1872456.53674,1822.31418,2051166.70712,2487.77598,4704245.97394,385683.11633,113533892429.74078,396317.73839,115950764153.65033,513702.47254,242997346676.23581,26241228.31085,1716816185.87031,25141950.77865,1687670604.17852,24102295.92411,1778783599.78103,0
130,0.03934,0.00000,0.05525,0.00001,0.06048,0.00002,5.22069,0.00803,4.80722,0.00640,4.57587,0.00839,0.00177,0.00266,0.00776,0.00302,0.01010,0.00122,0.42458,0.00288,0.47175,0.00214,0.48114,0.00277,11.02283,17.79856,9.30098,13.21712,12.34388,32.69384,1602.55214,3085397.43438,1569.49714,2955478.13768,3287.22433,13049345.61831,279993.97283,145226514361.49692,275330.46541,140256186432.19733,610036.89399,692414263488.69641,23279435.28851,578882299.43487,19461879.64763,401206993.77379,18518815.95929,527364577.83810,0
131,0.04595,0.00001,0.05826,0.00002,0.06164,0.00003,5.23980,0.01050,4.89436,0.01040,4.56688,0.01323,-0.00109,0.00281,0.00258,0.00353,0.00939,0.00100,0.43354,0.00181,0.46869,0.00177,0.47642,0.00216,11.34069,14.37942,9.56229,10.15511,13.54982,36.67839,1160.59085,1614302.22733,1053.81823,1327697.51565,3734.22856,16858891.36115,162121.34821,48445042569.79205,142172.09912,37163930961.32331,712159.66695,944579079302.05554,20820676.91032,371484732.81579,18630242.77533,279207614.90810,18433058.87571,501403444.13951,0
132,0.04928,0.00001,0.04300,0.00001,0.05873,0.00003,5.06548,0.01059,5.11736,0.01091,4.63789,0.01331,0.00075,0.00303,0.00095,0.00314,0.00861,0.00206,0.44692,0.00237,0.43147,0.00260,0.46508,0.00296,10.56773,15.16205,10.33012,13.33399,10.56998,19.85913,1322.40786,2080872.08288,1235.40440,1806672.68813,2080.23874,5209820.21913,205651.60376,77711115716.80862,189674.67009,65902044878.52010,339061.98785,213371121413.16187,20942068.34065,358131936.68044,22458246.78116,400277131.12299,18936310.24216,373275092.82321,0
133,0.01696,0.00000,0.02032,0.00001,0.02252,0.00001,6.52793,0.01089,6.36994,0.01496,6.18019,0.01379,-0.00403,0.00013,-0.00400,0.00015,-0.00306,0.00018,0.29891,0.00142,0.31537,0.00136,0.32559,0.00178,72.07583,499.58609,66.01631,430.22282,56.32221,332.43905,2956.58567,9845886.55821,3005.21133,10267116.09031,3999.38011,18734637.36881,553140.46904,507118900871.18921,548919.32759,508940611362.07196,747034.73511,988565648433.97168,41629448.76595,8631210796.80348,38019487.64306,7028787537.06625,35397809.21854,6649837547.43351,0
134,0.01364,0.00000,0.01167,0.00000,0.00751,0.00000,6.66453,0.00077,6.81256,0.00097,7.73199,0.01441,-0.00526,0.00005,-0.00524,0.00005,-0.00394,0.00004,0.26860,0.00224,0.24587,0.00255,0.23012,0.00233,153.25737,2483.82511,157.63473,2678.53868,122.25737,1026.06826,353.32626,40192.02129,256.52432,43261.84200,-11.62651,599.47241,506602.87312,334174924421.39844,561273.37251,427175231934.33521,198071.07601,43353400638.94820,46886146.12788,6096459953.59466,49966861.58003,7763168478.58596,71277621.75192,7026052171.08680,0
135,0.08126,0.00000,0.08218,0.00000,0.06110,0.00000,4.30502,0.00131,4.31246,0.00174,4.64743,0.00253,-0.01069,0.00192,-0.00660,0.00115,0.00665,0.00032,0.54027,0.00181,0.53706,0.00168,0.49813,0.00205,18.67799,41.76047,23.77162,77.80748,28.04294,111.45265,691.32711,409596.01440,1350.23698,1653874.88568,5566.72706,19159202.03417,84824.87447,9415389745.87735,188172.12137,51357451075.67856,909280.01944,870357008469.63647,11039303.20405,431279638.98879,13234143.11527,700143447.38046,13432717.34370,1298001037.91078,0
136,0.01961,0.00000,0.01730,0.00000,0.01525,0.00000,6.35916,0.00109,6.41053,0.00134,6.67527,0.00112,-0.00454,0.00004,-0.00460,0.00004,-0.00519,0.00005,0.30323,0.00195,0.29850,0.00176,0.28683,0.00187,171.28878,3102.17153,173.56341,3159.49544,141.71908,1837.37041,656.57846,34070.95469,576.33234,27892.89979,310.80622,1668.69792,779647.53417,784577246497.56641,761524.42559,723361418213.35681,539831.48380,336761441687.16998,39692442.10653,4559949585.15981,39996413.84620,5417397255.30702,43370497.99957,4136603728.64082,0
137,0.01386,0.00000,0.01378,0.00000,0.01345,0.00000,7.09253,0.01421,7.08452,0.01646,7.18878,0.01295,-0.00755,0.00019,-0.00751,0.00018,-0.00700,0.00018,0.27448,0.00088,0.27442,0.00088,0.27045,0.00082,58.29353,274.77304,58.93069,280.09113,57.15429,259.39457,70.03077,7038.70510,55.49679,6790.15602,-4.21085,4803.63853,109727.51410,6505621016.64910,112685.80547,6624319740.74544,96460.16990,4276238198.29726,44437285.60261,114233368.29738,44753250.05442,126204327.19129,45406055.65088,96442519.22789,0
138,0.01241,0.00000,0.01394,0.00000,0.01238,0.00000,6.70606,0.00295,6.62667,0.00438,6.77118,0.00625,-0.00135,0.00002,-0.00150,0.00002,-0.00160,0.00002,0.28144,0.00128,0.28617,0.00124,0.27215,0.00127,164.08402,2037.30370,163.01286,2080.55519,171.17889,2336.86671,1560.08492,383292.52877,1842.98922,789280.63895,2427.91343,3304673.62347,1238614.91023,912660789538.09961,1329614.19990,1315553748037.63960,1498994.10661,1644405449124.06470,45563107.95660,6109425216.86129,44817795.67519,4483810198.55174,47860683.88260,18420905869.48249,1
139,0.03136,0.00000,0.03472,0.00000,0.03147,0.00000,5.67845,0.00342,5.57204,0.00447,5.73111,0.00648,-0.00472,0.00017,-0.00439,0.00016,-0.00390,0.00013,0.40017,0.00168,0.41125,0.00170,0.39398,0.00176,61.38969,319.46918,64.07109,359.27125,73.60199,451.01887,700.67727,145254.26117,937.14640,362690.34659,1780.76180,2445994.33122,404292.61418,218615662694.85873,445242.65672,238050182301.87595,604665.04665,286557661561.61340,30315978.16439,986874526.89593,27946523.74601,1025428784.79263,30531057.78037,3428082689.51116,1
140,0.02229,0.00000,0.03026,0.00001,0.02756,0.00001,6.09019,0.00427,5.97668,0.00781,6.04595,0.00802,-0.00200,0.00006,-0.00199,0.00006,-0.00210,0.00006,0.34694,0.00154,0.36728,0.00119,0.35629,0.00133,98.49811,841.03757,105.20246,1018.11841,105.14015,1016.46577,2958.27497,6222826.78548,3388.24352,8264110.24133,3511.56566,10263181.24079,1112703.27250,843523381942.25476,1328672.08213,1284775936784.58540,1349966.91188,1353075029743.44260,31980437.88682,1754856791.09113,28060712.06436,1069396719.50862,29392546.52171,3898930121.77379,1
141,0.05556,0.00001,0.05533,0.00001,0.05450,0.00001,4.84361,0.00417,4.83231,0.00412,4.81888,0.00332,-0.00888,0.00268,-0.00670,0.00244,0.00378,0.00121,0.47772,0.00267,0.47959,0.00260,0.48096,0.00268,12.95228,13.70977,13.32799,14.37465,16.90587,24.79669,362.73434,102250.39223,431.40273,131827.61715,1366.22979,1020411.28455,53631.25978,2914521358.25905,61258.15352,3687101487.72205,186982.15447,30233532654.27345,21351839.44996,200714625.65661,21274343.57254,190203058.67823,21319858.93254,199290492.59573,0
142,0.04823,0.00000,0.05711,0.00001,0.05948,0.00001,4.97959,0.00367,4.84211,0.00313,4.81017,0.00322,-0.00735,0.00223,-0.00567,0.00213,0.00360,0.00102,0.46754,0.00301,0.48167,0.00262,0.48911,0.00257,13.87127,15.77959,13.91566,15.63360,18.18867,29.14135,392.39013,124541.63531,458.81671,156987.21521,1649.17087,1601701.59437,62673.27153,3487837562.58916,70046.91809,4340685286.36468,251314.90657,58640558106.84532,22664112.85220,250074650.24923,21113912.19623,234021813.73427,20134880.34315,279277523.34861,0
143,0.04639,0.00001,0.04707,0.00001,0.05209,0.00001,5.07972,0.00439,5.05405,0.00465,5.04170,0.00440,-0.00022,0.00160,0.00063,0.00153,0.00542,0.00073,0.45814,0.00227,0.46037,0.00217,0.46340,0.00188,14.17062,12.11668,14.45314,12.59546,20.45834,30.20806,575.38707,127544.63824,649.34525,163716.40463,2215.11677,1965789.53064,79942.50816,2992484369.72255,90347.46900,3860067872.81276,346393.81569,69335170362.96317,19573086.05498,152273903.23958,19199792.26616,209847645.80585,18465313.88345,300169956.44051,0
144,0.02358,0.00000,0.02444,0.00000,0.02400,0.00000,6.36953,0.00046,6.31997,0.00030,6.32966,0.00022,-0.00193,0.00011,-0.00177,0.00012,-0.00037,0.00013,0.36518,0.00094,0.36977,0.00096,0.36775,0.00096,33.47731,24.59506,32.79505,24.58831,37.17395,49.94265,316.55964,35116.07137,355.89099,64060.67265,1156.14331,1355922.87109,90816.72886,970325713.50719,95611.07489,1538447104.96477,207531.58004,36513342385.95632,32015450.01008,4633239839.10295,32183455.46719,5056974605.66807,32461730.23198,5388230642.94221,0
145,0.01397,0.00000,0.01428,0.00000,0.01487,0.00000,6.87620,0.00247,6.82662,0.00254,6.79695,0.00150,-0.00402,0.00007,-0.00412,0.00008,-0.00420,0.00009,0.29986,0.00096,0.30203,0.00099,0.30672,0.00101,64.58575,209.53734,63.72741,204.96822,58.34340,169.15732,159.51555,4597.83281,156.46314,4245.62696,114.48625,2081.74976,95303.68438,1762128313.40457,91940.89612,1646054525.85739,77998.37838,1220925137.22508,39561385.50660,15090611.69573,38977037.96303,13274655.10715,37455277.25031,6596037.16310,0
146,0.05143,0.00000,0.05388,0.00000,0.05368,0.00000,5.24965,0.00140,5.19772,0.00095,5.24012,0.00050,-0.00532,0.00048,-0.00511,0.00050,-0.00686,0.00045,0.47499,0.00133,0.47837,0.00132,0.47821,0.00122,28.59500,61.66407,27.93072,58.61551,32.04589,81.48665,54.46202,129.14841,64.82361,221.46303,34.13795,76.54526,106443.92498,7841990848.09167,104465.28945,7652821773.69278,119775.61831,9290519540.96853,24633984.85287,79342697.57438,23673832.35104,124042513.59589,23722888.90716,67271447.90799,0
147,0.03923,0.00000,0.03783,0.00000,0.04662,0.00000,6.00066,0.00123,6.00662,0.00100,5.93915,0.00178,-0.00358,0.00030,-0.00349,0.00030,-0.00408,0.00031,0.41319,0.00092,0.41278,0.00093,0.42313,0.00072,44.82783,230.26305,43.57075,206.80390,51.77371,390.42111,99.55707,1362.60717,102.33910,1977.55146,55.82869,531.37622,312455.10479,109495415528.02325,289200.74499,88128738266.26556,467774.80317,320747787532.74158,29347459.09243,225399342.38452,29674505.11235,233478390.30691,27629101.17499,369077202.93986,0
148,0.07346,0.00000,0.07276,0.00000,0.06195,0.00000,4.86348,0.00073,4.86750,0.00096,4.98584,0.00113,-0.00553,0.00077,-0.00548,0.00079,-0.00730,0.00070,0.52220,0.00114,0.52119,0.00115,0.50623,0.00135,24.30277,52.33173,23.66435,48.77776,28.28517,78.02749,52.16717,148.88368,44.63383,122.11793,34.21473,106.83578,80140.99080,2782612433.38613,76208.60552,2437421289.29298,98936.23350,5536214688.07041,18253320.74739,55913761.15873,18184807.79308,72374147.33127,20614691.56401,42958395.25819,0
149,0.02980,0.00000,0.03447,0.00000,0.03300,0.00000,5.80740,0.00520,5.60920,0.00380,5.69683,0.00393,-0.01024,0.00040,-0.01080,0.00042,-0.00832,0.00032,0.38299,0.00191,0.40482,0.00182,0.39821,0.00176,44.26381,183.50049,43.68840,179.90266,51.01839,241.52093,181.16923,3782.78761,189.73082,3888.77260,946.90800,1150788.07434,149885.03024,18642700982.40366,153265.76514,19487508989.08704,258305.45190,49055947759.27551,32931404.17927,847656022.80322,30418634.28860,1010561518.05007,31308828.59860,1740146518.03589,0
150,0.02741,0.00000,0.02905,0.00000,0.02879,0.00000,5.93774,0.00154,5.82897,0.00154,5.81597,0.00136,-0.00662,0.00056,-0.00691,0.00062,-0.00541,0.00041,0.38522,0.00089,0.39398,0.00093,0.39470,0.00096,23.91027,31.28526,24.02327,34.14675,36.24223,127.31470,185.66879,21148.19117,250.23383,51435.00623,1448.33774,2173974.77597,56464.70440,811548255.22492,62545.60898,1471887602.82891,322158.03139,148255799844.04294,27467972.87878,824269259.35430,27460078.63773,951237414.73937,29032802.05550,1402114288.26396,0
151,0.09262,0.00000,0.10760,0.00000,0.09113,0.00000,4.07051,0.00021,3.89026,0.00015,4.10293,0.00036,-0.01059,0.00072,-0.00962,0.00067,-0.00297,0.00028,0.57721,0.00139,0.59761,0.00125,0.57257,0.00132,41.61724,357.86349,41.01548,328.59744,47.96926,254.41140,-81.46841,392256.40736,176.81360,606648.87321,2023.75045,2709914.73969,607834.65998,796856232622.62085,587063.98594,709748856697.42688,788949.50296,632704937122.41663,11333152.76199,618390503.03039,10516178.94287,541796421.52461,11431052.02055,489595260.79330,0
152,0.03788,0.00000,0.04558,0.00000,0.03928,0.00000,5.32373,0.00036,5.16587,0.00029,5.26405,0.00043,0.00328,0.00052,0.00373,0.00051,0.00244,0.00031,0.45038,0.00143,0.47114,0.00121,0.45218,0.00140,22.21332,24.21444,22.45260,25.96820,32.43365,75.00409,1371.68665,759781.90785,1488.07550,847254.89500,3303.94867,4290887.43099,209918.60013,24035358876.19388,226881.47016,26630767863.17954,576569.79803,194066409856.51880,24808314.43477,851324105.08129,22821100.74168,951408580.99995,23514429.22482,1072217259.70833,0
153,0.04810,0.00000,0.05347,0.00000,0.07349,0.00000,5.01418,0.00051,4.80431,0.00056,4.60101,0.00102,0.00512,0.00048,0.00622,0.00053,0.00499,0.00023,0.48148,0.00157,0.49452,0.00151,0.52118,0.00106,18.68844,10.91460,19.04325,13.82191,32.60673,66.77623,899.92818,304542.60482,1197.34906,579945.39305,4789.23515,9752144.85244,124298.26017,5482270024.08734,162879.12780,12242146036.52193,848607.99481,448159368221.16260,21612677.19768,736298022.28694,20163217.02342,809332235.81054,17566416.93955,674471018.51577,0
154,0.04773,0.00000,0.04915,0.00000,0.05309,0.00000,5.02503,0.00063,4.97720,0.00084,4.88048,0.00055,-0.00243,0.00072,-0.00220,0.00073,0.00244,0.00044,0.47036,0.00133,0.47502,0.00134,0.49075,0.00127,16.41137,8.88293,16.82826,9.77552,24.31687,28.89517,331.29989,63828.49797,397.52848,98442.39204,1798.84096,1950648.11003,78457.26551,1610494300.85513,85637.16093,2286643268.07464,298965.52800,62265918703.07414,21809385.83554,209932470.79126,21446559.60455,229287993.72611,20612069.89207,270137307.55037,0
155,0.01620,0.00000,0.02158,0.00000,0.02459,0.00000,6.52117,0.00240,6.23695,0.00277,5.99125,0.00297,-0.00271,0.00008,-0.00233,0.00012,0.00051,0.00014,0.31700,0.00107,0.34304,0.00106,0.36835,0.00127,69.85644,332.27718,59.10556,241.85372,50.64960,202.84106,973.36872,302858.55437,1339.88667,813811.51695,4189.20780,9513362.56932,235177.80123,22047347497.00886,242745.16747,32170480932.13529,769289.16858,479742730475.75592,39925414.79620,2766170372.19192,33364695.17457,1893595820.85468,31090524.94624,1924303460.97819,0
156,0.03290,0.00000,0.03005,0.00000,0.03039,0.00000,5.67867,0.00159,5.67923,0.00161,5.67961,0.00177,0.00244,0.00052,0.00307,0.00049,0.00392,0.00030,0.40938,0.00123,0.40693,0.00140,0.40990,0.00126,21.84855,24.32504,22.48242,26.57289,29.25484,52.07402,1032.82820,816794.54893,1257.45093,1187422.06011,3016.11146,6598193.03920,146690.84641,18510881391.27222,183651.31506,30462091370.78710,521411.60034,293273499433.43829,27264811.68932,468886055.32453,27755953.18607,497511177.23617,27941146.11301,768415193.65322,0
157,0.03012,0.00000,0.03077,0.00000,0.03050,0.00000,5.79211,0.00055,5.76386,0.00066,5.77710,0.00055,-0.00665,0.00074,-0.00730,0.00077,-0.00736,0.00069,0.41190,0.00099,0.41560,0.00100,0.41403,0.00098,15.34378,8.29802,15.31156,8.40479,16.92111,10.68342,26.58475,42.97041,23.81913,64.24922,38.67411,444.72944,41386.51008,246496311.42650,42125.82800,263965782.07999,49481.18636,372850477.08874,27620682.58300,138564456.15509,27292856.44153,160352023.83514,27421640.46963,136774145.94996,0
158,0.03381,0.00000,0.03559,0.00000,0.03472,0.00000,5.64230,0.00063,5.53767,0.00061,5.57370,0.00056,0.00753,0.00062,0.00815,0.00058,0.00716,0.00027,0.42766,0.00101,0.43750,0.00106,0.43269,0.00108,17.09978,12.41975,18.08474,15.58789,27.06228,45.10056,978.67816,738238.73195,1274.73815,1195661.27078,3342.36164,6458019.38499,159032.62991,24178758659.76435,193266.46167,35601152406.65746,522560.66753,218492524013.44028,26776226.00894,1063374936.88533,25757169.81567,1184577672.90182,26143092.05037,1653157282.61487,0
159,0.02829,0.00000,0.03005,0.00000,0.02892,0.00000,5.90672,0.00126,5.85513,0.00120,5.88533,0.00144,-0.00360,0.00049,-0.00336,0.00050,-0.00044,0.00038,0.39870,0.00110,0.40465,0.00110,0.40045,0.00106,21.07213,17.95533,21.04882,18.05011,25.57312,30.42918,230.36293,49229.16232,259.99869,67418.41220,1057.35497,1338614.80879,66552.95598,820010071.47655,70005.07260,1052171969.23970,188499.50821,33588599990.88225,29935660.76176,635135573.47164,29102306.15333,496388546.94303,29457956.63399,724135164.98283,0
160,0.03308,0.00000,0.03363,0.00000,0.03174,0.00000,5.73075,0.00124,5.71649,0.00122,5.78971,0.00137,-0.00091,0.00052,-0.00061,0.00051,0.00001,0.00040,0.41968,0.00101,0.42049,0.00101,0.41360,0.00101,22.56663,28.41815,22.72718,29.98674,26.23795,45.78524,1077.87931,1332366.75212,1149.51934,1537268.26584,1688.90645,3406857.39198,212123.11010,53906691660.61410,223546.78390,61516044594.25568,309748.83582,129607082596.54959,28007625.93836,659415420.08100,27904900.08510,726580670.92502,28675663.17851,947537405.91877,0
161,0.01296,0.00000,0.01372,0.00000,0.01377,0.00000,7.14054,0.00399,7.04485,0.00487,7.02409,0.00520,-0.00352,0.00012,-0.00371,0.00013,-0.00273,0.00010,0.28453,0.00074,0.29146,0.00083,0.29297,0.00085,59.68503,248.87403,59.63038,251.02625,67.86721,330.90057,410.39204,78555.03486,491.19169,150008.54404,1368.94457,1663296.85064,107848.62453,3272861016.10908,137586.44225,7334548529.79511,337129.27600,61520691843.76569,46939266.94169,2443058886.32753,47163239.99354,2677076314.55106,45984157.96128,2079777250.70829,0
162,0.01730,0.00000,0.01744,0.00000,0.01802,0.00000,6.58230,0.00168,6.53247,0.00209,6.49773,0.00159,-0.00157,0.00029,-0.00142,0.00029,0.00035,0.00022,0.32807,0.00080,0.33081,0.00086,0.33448,0.00086,32.23534,65.07660,33.02311,68.88063,36.58340,84.95554,496.82895,73670.30778,572.33383,102623.77300,1272.17681,561457.93445,102048.48984,5190332753.84565,114912.27507,6369881794.30417,213623.62317,22199711096.50861,37956986.02123,484933780.03139,37290769.70129,394728311.46754,37245090.23441,476256577.64277,0
163,0.01309,0.00000,0.01448,0.00000,0.02117,0.00000,6.94451,0.00197,6.79640,0.00261,6.34946,0.00314,-0.00067,0.00006,-0.00049,0.00007,0.00057,0.00010,0.29460,0.00074,0.30775,0.00082,0.35508,0.00081,72.41991,324.36156,67.57709,290.51150,59.12388,252.47618,1874.78225,1332370.86267,2288.48115,2007948.00007,4240.87500,7267992.59986,368708.83253,62011405395.41773,416866.30268,84680896284.54277,763077.39236,332386323855.81470,46660118.79449,3486681261.56258,46681870.12491,3599657856.64289,36665563.18779,1582644015.86155,0
164,0.01199,0.00000,0.01450,0.00000,0.01349,0.00000,7.23354,0.00340,7.05558,0.00478,7.02075,0.00539,-0.00153,0.00012,-0.00143,0.00014,-0.00170,0.00014,0.27402,0.00068,0.29028,0.00063,0.29253,0.00077,51.37604,158.19012,49.75660,153.24527,51.42541,172.02920,1308.71419,1860970.82759,1737.85502,3434538.89460,2092.15139,5132201.35848,227820.59868,57337932301.70490,304415.48926,123392868165.37149,389252.31138,211085525662.86362,63733333.59978,1681123312.09187,56657699.54335,3288360715.43553,53801641.95154,2974034892.15074,0
165,0.03837,0.00000,0.04127,0.00001,0.03847,0.00001,5.75845,0.01675,5.65155,0.02702,5.77685,0.02572,-0.00474,0.00049,-0.00332,0.00037,-0.00180,0.00023,0.40649,0.00116,0.41414,0.00122,0.40312,0.00118,38.17602,160.43157,43.11907,205.45025,51.80434,280.45547,847.72558,898098.88914,1444.66456,2500683.06471,2872.50924,9992365.61873,291071.51529,55104661776.49368,427707.89037,109864749037.52615,716216.90504,352559450318.84833,22304927.99643,1327126423.71492,21927189.74266,1492219993.01884,22990710.36667,2201013985.07011,0
166,0.02121,0.00000,0.02452,0.00000,0.03549,0.00000,6.26317,0.00340,6.05957,0.00406,5.51765,0.00251,-0.00112,0.00036,0.00059,0.00039,0.00369,0.00024,0.35105,0.00109,0.36885,0.00104,0.42249,0.00114,25.58682,27.33092,26.04968,32.86021,33.92863,80.60473,632.94509,148381.94280,1122.50946,558388.75451,4170.25581,7962565.82352,84017.61823,2823075828.13406,152687.39814,13878186438.68594,717936.58738,361350372305.61218,32726720.74027,922356607.98713,29378056.37754,1227864460.82206,21305722.91917,901944571.29142,0
167,0.07810,0.00002,0.07732,0.00001,0.08632,0.00000,4.47883,0.00345,4.43386,0.00308,4.22745,0.00037,-0.00608,0.00061,-0.00604,0.00060,-0.00484,0.00035,0.52951,0.00126,0.53106,0.00138,0.56071,0.00121,24.48273,29.74517,25.98911,36.64925,37.71505,94.29567,853.54010,736918.50908,955.88123,933744.03273,1502.81934,2299892.39227,183968.64123,25954872370.53996,207826.51113,33043614334.14635,405212.07044,104403426685.68010,16848666.28585,141698174.18099,16735814.92973,142992018.00305,15621057.12658,174561185.33777,0
168,0.05393,0.00001,0.05548,0.00001,0.05513,0.00001,5.13289,0.00251,5.08769,0.00270,5.07791,0.00165,0.00454,0.00034,0.00482,0.00031,0.00542,0.00023,0.47728,0.00104,0.48151,0.00101,0.48239,0.00101,26.59216,59.92291,27.37523,63.86798,30.97035,82.10150,3391.72407,10529439.32727,3551.26088,11105608.50015,4548.10369,15157185.47650,540155.99315,387948507390.44507,558528.08256,401269466902.36835,703177.63625,527826216172.71808,18282875.36533,1371508509.94677,18003228.42543,1386959919.44618,17973209.10803,1667278751.82762,0
169,0.02389,0.00000,0.02994,0.00000,0.02808,0.00000,6.00193,0.00054,5.84398,0.00049,5.77907,0.00048,0.00102,0.00009,0.00073,0.00010,0.00023,0.00009,0.38002,0.00099,0.39752,0.00084,0.40309,0.00107,56.54272,350.88354,56.65094,373.18539,63.66638,533.20528,7764.46328,72729911.12996,7062.41137,60105362.03481,7405.86398,66509613.47232,1768618.16800,5458778359648.44140,1571979.72119,4275092060515.00780,1601415.45644,4406404669719.42970,30516730.58021,6749845811.88123,26582876.53474,5764844082.38138,27137600.90641,6542647421.72500,0
170,0.03743,0.00000,0.03576,0.00000,0.03194,0.00000,5.44719,0.00090,5.49777,0.00102,5.56088,0.00092,0.00619,0.00053,0.00676,0.00044,0.00525,0.00015,0.44005,0.00129,0.43386,0.00123,0.42489,0.00142,18.49425,13.46905,20.81011,19.55741,36.54861,88.04983,1043.07187,720854.67752,1492.45157,1379029.45737,5623.13688,18097313.34382,158769.98736,18986016717.71743,220457.68051,36731340548.30411,971819.87930,727210520959.86206,23013075.54300,840380644.07796,23561116.96236,1176283500.09109,24710485.05749,2057171546.88328,0
171,0.01063,0.00000,0.01003,0.00000,0.01029,0.00000,6.96274,0.00067,6.97876,0.00086,6.96803,0.00102,-0.00080,0.00009,-0.00062,0.00008,0.00014,0.00007,0.26800,0.00102,0.26534,0.00109,0.26470,0.00111,61.16517,227.31754,63.37607,248.95900,69.00662,315.52003,1714.42710,488014.53005,2016.59433,794842.11522,3659.96264,4071810.57361,372006.55587,38316506941.38992,417428.98433,52843511347.08327,669561.64320,195116603086.76181,37496779.04471,1442341438.05076,38771144.08290,2586803002.77199,38086905.90326,2931574319.53716,0
172,0.02429,0.00000,0.02555,0.00000,0.02491,0.00000,6.00499,0.00116,5.90216,0.00119,5.94034,0.00087,-0.00230,0.00009,-0.00252,0.00010,-0.00308,0.00011,0.38813,0.00107,0.39680,0.00114,0.38997,0.00117,92.59502,849.53044,87.16042,744.21743,87.01812,712.02213,4055.38506,39186989.91104,3770.88989,33011241.49149,3561.94736,31611933.13756,2143576.71149,3421943499098.70510,1877120.83631,2630998750444.29540,1670538.14178,2159195626037.05150,33100960.30516,8594323260.02244,31060090.44891,7388527475.38046,31849705.51190,7796894505.51552,0
